,ncaa_name,bd_name_x,school_id,division_x,hitting,H9_x,BB9_x,2B-A9_x,3B-A9_x,HR-A9_x,SO9_x,SHA9_x,SFA9_x,GO9_x,FO9_x,RBI9_x,HitValue,bd_name_y,division_y,pitching,H9_y,BB9_y,2B-A9_y,3B-A9_y,HR-A9_y,SO9_y,SHA9_y,SFA9_y,GO9_y,FO9_y,RBI9_y,PitchValue,NetValue,RankDate
238,Southern U.,Southern,665,1,665.0,-1.4632630301947398,-1.7743612855682063,-0.10570940017283496,-0.14946236551649716,-0.7913630442449378,-0.0686062513855666,0.021489350410956384,-0.04088277938883263,-0.05931567168176479,0.15889636845799687,-0.5311573868248851,-4.803735496109312,Southern,1,665.0,1.9087785629922327,1.0248659530211313,0.18947091145001468,0.12896076071387197,0.36293844244395695,-0.01179645585573717,-0.02869304197053551,0.3417147091435285,0.20557315863485445,-0.17790248511272155,0.698641932484963,4.642552447945559,-9.446287944054871,2024-03-04
172,Norfolk St.,Norfolk State,485,1,485.0,-1.2920921404662888,-1.433022548651371,-0.23478634936367299,0.08646838178712751,-0.5704085140146518,-0.5661586801036617,-0.06240933698940984,-0.1325789136397577,0.45852718924752317,0.028755086514594262,-0.8889686145398866,-4.6066744402194555,Norfolk State,1,485.0,1.0100196558167645,1.139655800423764,0.17656887078261685,0.07118094113825202,0.5331257323647656,0.11865740520981208,0.03236786459795079,0.27828870777888715,0.11529529795373739,-0.1332022566739203,1.4992214828981651,4.841179502290795,-9.44785394251025,2024-03-04
43,Central Conn. St.,Central Connecticut State,127,1,127.0,-1.1670373723242873,0.039993804928158704,0.14465099328955502,-0.07163408409925247,-0.07251597354347868,-0.26230217342014844,-3.85779115299791e-06,-0.26619484720746417,0.45881387574176963,-0.2822850549776205,-2.7887729419782126,-4.267287631382134,Central Connecticut State,1,127.0,3.041851802259646,0.5533305874357098,-0.10188296044435148,-0.1824930075528539,0.047035308368840255,0.5584437038294365,0.003054420080239255,0.8152068236418746,0.14399614446652564,-0.7282680004692784,1.192837105900287,5.343111927516074,-9.610399558898209,2024-03-04
139,UMES,Maryland-Eastern Shore,393,1,393.0,-1.503541803338785,-1.5020079339554395,-0.17626231723686492,-0.042036093531324314,-0.8531541307203249,-0.23600186927667155,-0.02845286709865073,-0.2323041726280348,0.09625286405028591,0.154458077931803,-0.17114774047963321,-4.494197986283639,Maryland-Eastern Shore,1,393.0,1.8879132297135806,2.349783740151272,0.38492803200563636,-0.04945437422446665,1.0739395845069755,0.30800699075983995,0.0004201314111475553,0.14718543139948947,0.19644292234748884,-0.5197389777808112,0.32973444654260775,6.109161156832759,-10.603359143116398,2024-03-04
305,Bellarmine,,52,1,52.0,-1.7105265185432736,-1.1809456933679476,-0.2900294300245576,0.012189772173499177,-0.8281310547709126,-0.23454688036432997,-0.015894792416253162,0.04830351610018106,0.15666503041165036,-0.031658060746801574,-0.17415415954003235,-4.248728271088778,,1,52.0,3.5793323282055045,1.473939401854201,0.6806842057145026,-0.021505012404260348,-0.16765596054568768,0.17120000130965657,0.005693199580297484,0.3065180495659823,0.023238131773414192,-0.21543750612032422,0.8308992826354257,6.666906121568713,-10.915634392657491,2024-03-04
248,Saint Peter’s,St. Peter’s,617,1,617.0,-0.9417741456349837,-1.2631957118267716,-0.0854252626196199,-0.2838746169395718,0.26756700965151925,-0.30484047660187436,-0.00670267247665258,-0.17869891778404054,-0.08028227634032309,0.38966889867295634,-0.16096947489111055,-2.648527646790472,St. Peter’s,1,617.0,2.9906502998199587,2.9885597005504763,0.45448883987889344,0.3134963244198134,0.2891304121456035,0.30916147083948275,0.0780372359052489,0.5069108638316243,-0.2845123947075508,-0.010880490416172717,2.172488781189205,9.807531043456581,-12.456058690247053,2024-03-04
8,Alcorn,Alcorn State,17,1,17.0,-2.5067253856466123,-0.9707041920824717,-0.4325537847314055,-0.07831595947134498,-0.923624235962948,-0.4776862597829397,-0.04523080363636292,-0.2381086133194479,0.18795734764078803,0.28715485800409507,0.08750499501095788,-5.110332033977691,Alcorn State,1,17.0,1.9996082142586868,2.8812217241895435,0.14878960957775222,0.33348700437233414,0.0839179834998648,0.16779578099947134,-0.014496958918695802,0.3546959772600046,-0.016332512682786553,-0.25753370909788614,1.8868918102553875,7.5680449237136775,-12.67837695769137,2024-03-04
4,Alabama A&M,Alabama A&M,6,1,6.0,-2.4788643712791214,-1.5267420468508492,-0.22859153721971617,-0.15185205508121882,-1.3752250931231074,-0.05636677400372616,-0.004721660088825766,-0.493627511950576,-0.23268340242081204,0.33962164526348076,0.4901118048913141,-5.718941001863158,Alabama A&M,1,6.0,3.5968930351659996,1.072399067954983,0.202397653579974,0.2709578277286014,0.6274490771930511,0.5789711938382838,0.031576020309259,-0.16178190857987348,-0.1279226436380915,-0.45822967814242516,1.4141549264870863,7.0468645718968475,-12.765805573760005,2024-03-04
54,Coppin St.,Coppin State,165,1,165.0,-3.0111873596048997,-1.5065678809879166,-0.2978233519641578,-0.08469449215874199,-1.0933929035587215,-0.2842484030161884,-0.026530046438281024,-0.3348958802019573,0.3151766400975818,0.021074108596591506,-0.9421924154256005,-7.245281984662292,Coppin State,1,165.0,2.0869072255899845,2.313140373575635,0.06303249643887025,0.26239133181661306,0.049531960537957276,0.1929515589382108,-0.02218183592933014,0.37190988602439007,0.1266975623017507,-0.2319361668098756,1.5848443926231568,6.797288785107363,-14.042570769769654,2024-03-04
153,Mississippi Val.,Mississippi Valley State,432,1,432.0,-3.7081567335147176,-1.8468426997591703,-0.20596025065030807,-0.18147326111664355,-0.9531718814801147,-0.46611744653766407,-0.063347729897235,0.0894999625438426,0.17501361347251793,0.15673878871781458,-0.5589481792090345,-7.562765817430714,Mississippi Valley State,1,432.0,3.2240468284389094,1.0469955789185734,0.29031659701715773,0.7057183981948392,1.4886477671594256,0.11821793511742773,0.06964197999386969,0.597299086369247,-0.20944035182028717,0.11474923009083443,1.290795302059287,8.736988351539283,-16.299754168969997,2024-03-04
79,Florida St.,Florida State,234,1,234.0,2.9621911067044544,0.5936364687372772,0.17727462973256694,0.22861391599650313,0.4645976816957514,0.25410392842713975,-0.0105861042900214,0.617259122458307,-0.13054062912215803,-0.09307996588159802,-0.2153347935752218,4.848135360883,Florida State,1,234.0,-2.036471762000444,-0.07858011569976187,0.018577354265290866,-0.044532800317172286,-0.8408681108187571,-0.48325464072347507,-0.030055278577910478,-0.11703188189561445,0.15504034729255384,0.309407312914303,-1.4046599737241614,-4.552429549285149,9.40056491016815,2024-03-11
200,Oregon St.,Oregon State,528,1,528.0,2.1857964803408896,1.2956694061538525,0.19808307637104544,0.13873081366462098,0.8561366297157473,-0.16869729490336094,0.048659441744306545,-0.11469407159729514,-0.00018604860129487963,0.23646301658234709,0.15425915699447715,4.8302206064653355,Oregon State,1,528.0,-1.4505074378763898,-0.5241914110133484,-0.28635588411546437,0.09535600134310968,-0.6922845670568489,-0.16215243263183188,-0.04390102039767057,-0.12902125423067862,0.09873061816183554,0.1287120796207304,-1.534202124622262,-4.499817432818819,9.330038039284155,2024-03-11
255,Tennessee,Tennessee,694,1,694.0,1.6850793110189182,0.8115027708441918,0.3869807086754389,-0.07053882648424481,1.7516317559621473,-0.11075900659908582,-0.045007956327208505,0.011896271658100695,0.20511293092965566,-0.17257397885521203,-0.029325297685928564,4.423998683136773,Tennessee,1,694.0,-1.8809256621630823,-1.0764948227097624,-0.2293391672907756,-0.028508687518171292,-0.4207246701259242,-0.3256688538302748,-0.04123908931463352,-0.2818041431867036,0.0272494786712285,0.4076958397447654,-0.707452682989671,-4.557212460713005,8.981211143849778,2024-03-11
50,Coastal Carolina,Coastal Carolina,149,1,149.0,1.8381557959795598,1.113909999531497,0.34819169200089584,-0.04790050301710067,0.9659503123787663,0.18714304915520852,0.031027662897890565,0.1689062802693918,0.05867163283048557,-0.24946011538969656,0.7166793690626441,5.131275175699541,Coastal Carolina,1,149.0,-1.5078333340435515,-1.1295756039848874,-0.315026291384911,-0.163475277346535,0.3379259637448292,0.04580193505571051,-0.024209194883024667,-0.25508266243623245,-0.18736519710092675,0.17990978679596448,-0.807707436589943,-3.8266373121735078,8.957912487873049,2024-03-11
264,Texas Tech,Texas Tech,700,1,700.0,3.2034725023907615,1.793280331869354,0.503448337259588,-0.015415095867697267,1.0108779305285556,0.23084319194565564,-0.04844690267790685,0.2887864266003237,0.18430325177996146,-0.4593231291151268,0.24796583252990387,6.939792677243373,Texas Tech,1,700.0,0.2549485530042127,-0.7236447844692331,0.02660512518599686,-0.10081441134882306,-0.37375164463646293,0.01753710265216678,-0.015495053033389938,-0.07817366068664902,0.1288501564580266,-0.1581038519966477,-0.48535320892137895,-1.5073956777921818,8.447188355035555,2024-03-11
3,Alabama,Alabama,8,1,8.0,2.408708093871912,0.7885521496424011,0.12748358596509105,-0.0444388415278278,0.7573379458888123,0.1614478762632667,-0.05623797411807265,0.2274095234942192,0.06866256707465615,-0.18050995718492288,0.816976776242747,5.075391745612281,Alabama,1,8.0,-1.956752966597995,-1.0280173849362935,-0.2592571182480088,-0.12848693483727133,-0.26386209397226157,-0.1631789115564739,-0.023496017322847375,-0.12967212328696137,0.1083504253038281,0.10063396213699702,0.4003369425198543,-3.343402220797434,8.418793966409716,2024-03-11
87,Georgia,Georgia,257,1,257.0,1.2886834956651596,1.8363271821074947,0.23630620286980364,0.00832457086833673,1.8784873344306163,-0.011421596307139686,-0.04162352683461984,0.08984476354012355,0.02919242956848267,-0.11345251463476422,-0.6293604116987118,4.571307929574782,Georgia,1,257.0,-2.202508742460495,-0.302474088897309,-0.28645907748904104,-0.05864197540283769,0.147619457581146,-0.3798209430432547,-0.023211492824263606,-0.1559834368306673,0.13271818467078184,0.24483225100828634,-0.7681873232000404,-3.6521171868876947,8.223425116462476,2024-03-11
64,Duke,Duke,193,1,193.0,2.22316324803733,0.03341775208527397,0.27678891343817597,0.027511595213767226,1.2417733175956487,0.08687540848431692,-0.026657908261225598,0.06319993203344876,0.16013851312947833,-0.23507769849894905,-0.4379731228380139,3.413159950419251,Duke,1,193.0,-2.044136176426377,-0.8779924930462305,-0.25778383808118716,-0.08213782731760527,-0.41170749140427343,-0.35857119099028006,-0.01635358777818173,-0.30151174934033037,0.1726969138946222,0.03141899712028422,-0.5135533276223107,-4.659631770991869,8.07279172141112,2024-03-11
12,Arkansas,Arkansas,31,1,31.0,0.7321491773009711,0.925930697026388,0.08749453972458436,-0.1453541016108846,0.11874895908068056,0.2815032505157605,-0.04255584749712379,-0.08761621318227585,-0.241443658424668,-0.02912789597696282,1.2397419073101335,2.839470814266603,Arkansas,1,31.0,-2.9113726169139484,-1.0541031695862992,-0.4821594475268383,-0.19875011956565955,-0.9722354887851575,-0.7847078987273846,-0.020814110594017516,-0.3687475771126457,0.24659011104142337,0.5326515057592458,0.8221207540321545,-5.191528057979127,8.03099887224573,2024-03-11
274,UC Irvine,UC Irvine,109,1,109.0,1.2210475423703973,1.06135409719532,0.278712617190301,0.17282205494430758,0.1389919080204398,0.24605580652134076,0.07805814783934154,-0.0007441718399952875,-0.16778560872302137,-0.1503467744204685,1.103078797170078,3.9812444162680407,UC Irvine,1,109.0,-0.8446900530719198,-0.6243664349317817,-0.25990758903298883,-0.07873308019130744,-0.41975126416354946,-0.1900550555711833,-0.018954448634373233,-0.2729389146444403,-0.15448303599254004,0.31924718692904924,-1.2424922184084184,-3.7871249077134532,7.768369323981494,2024-03-11
57,DBU,Dallas Baptist,1045,1,1045.0,1.830362261470618,0.38394419943650104,0.17165079494800303,0.00949574863536425,1.0957572299806182,-0.018520298678791118,-0.004115857456456796,-0.17568928249248705,0.1367867321892188,-0.19926387735821513,0.9815353753126266,4.211943025987,Dallas Baptist,1,1045.0,-1.3800762678822154,-0.6607129683613896,-0.1252526527565413,-0.023303629788354246,-0.35965757626276124,-0.3513154652754385,0.010297249473485112,-0.26160422025011937,-0.10678190970145106,0.5094363905755427,-0.7802158366555663,-3.5291868868848093,7.741129912871809,2024-03-11
232,South Carolina,South Carolina,648,1,648.0,0.01396823857671779,2.1160576252940744,-0.06790734522554993,-0.050894428469894476,0.4777731247621993,-0.08928273708704013,0.0169484055688559,-0.05624887869469215,0.10722425213651092,-0.09874878333912096,-0.21126431148684716,2.1576251620352127,South Carolina,1,648.0,-2.476371107872346,-0.9892599032965559,-0.24767073460041872,-0.06268052439079637,-0.49924671343443205,-0.27089339358735476,-0.025688790800977,-0.2503813088314482,-0.0685260416316309,0.23820506873507535,-0.7850798605985029,-5.437593310309388,7.5952184723446,2024-03-11
258,Texas,Texas,703,1,703.0,1.768248127365978,0.1878605210948786,0.2650285005965043,-0.006178093204707676,1.1080977541141912,-0.04301965123043847,0.023221434203262337,0.09681329004374645,-0.00042214961483647007,0.049938646427693356,-0.020935268369722843,3.4286531114265486,Texas,1,703.0,-1.3896469674997494,-0.9302372896357304,-0.30804601040877816,-0.10090574888231359,0.0650814570302848,-0.04450765606900465,0.01288953159121855,-0.1089088750270102,-0.1688045407504582,0.28171578364954913,-1.3680431290812272,-4.059413445083219,7.488066556509768,2024-03-11
49,Clemson,Clemson,147,1,147.0,2.134087702044473,0.9428525375389969,-0.0526539736944656,-0.03359712302749136,1.349768751318644,0.2410844120116078,0.04468512777321742,-0.0664461186130226,0.0413553414177702,-0.24959032407735343,-0.6749687236794157,3.67657760901296,Clemson,1,147.0,-1.6446471825273767,-0.7543614501479295,-0.28086577605468804,-0.12116027693153297,-0.3906915987040008,-0.11236561591821968,-0.01991836340244561,0.009838969453118686,0.06762353839979408,0.04284126980074847,-0.5297891080172636,-3.733495594049795,7.410073203062755,2024-03-11
288,Wake Forest,Wake Forest,749,1,749.0,1.1790633016760592,1.6981065068512047,0.26612599714640184,-0.08112059959705704,0.610814697583589,-0.10959833559152593,-0.046621824139694006,-0.029979423397842528,0.20056253110752262,-0.12869404717966687,-0.28151907408637566,3.2771397303726157,Wake Forest,1,749.0,-2.439744929731896,-0.4891785425454469,-0.30674936097493133,-0.11480988287624054,-0.45666581000094586,-0.5511763817632986,-0.038182335095664044,-0.2212017136465982,0.19409977263298703,0.3492167623700834,-0.01826750401015686,-4.092659925642107,7.369799656014723,2024-03-11
259,Texas A&M,Texas A&M,697,1,697.0,0.743535546679101,2.1753227618427764,0.045520272153667926,0.030679097272646366,0.6511716517772623,-0.05788705651898106,-0.04435915677847589,-0.16911659829788717,0.1357376613520348,-0.14318234861635787,-0.9252266947076925,2.4421951361580945,Texas A&M,1,697.0,-2.2631543410965778,-1.2263304922597429,-0.2730800846733863,-0.16354383705495595,-1.0035086699279794,-0.52240452566815,-0.04057824016503464,-0.103990357895769,0.18052604300807698,0.2909409665192232,0.2144604809493841,-4.9106630582649125,7.352858194423007,2024-03-11
195,Oklahoma,Oklahoma,522,1,522.0,2.318493756445439,0.9477463034233635,0.19169404262208853,0.13652467491744402,0.24658840999998027,0.2578216185127284,-0.037610910108807925,0.36373095099685815,-0.028059559427704463,-0.09673024075478183,-1.026916153169123,3.2732828934574836,Oklahoma,1,522.0,-1.802708450846925,-0.4284125703026988,-0.3284361935235123,-0.0820229174088569,-0.2856228618017809,-0.3423955617893814,-0.010688553656351338,-0.29811997203593804,0.10082535840944498,0.24499309966625968,-0.6096350937166918,-3.8422237170064313,7.115506610463915,2024-03-11
177,NC State,North Carolina State,490,1,490.0,2.523216683666595,0.9505766897973431,0.015138006113607886,-0.12815365063068682,1.2936244852029288,0.3783317768864817,-0.05679298992629887,0.19805937141935387,0.048384254453298824,-0.5375733006833823,0.08110904471993466,4.765920371019176,North Carolina State,1,490.0,-0.8587143468178214,-0.2557170145781066,-0.2237469872611535,-0.016981212738980424,-0.02085166265550373,-0.16664670856873473,-0.06263818255999039,0.030322140980562323,0.054237404315859924,0.07542998747255868,-0.7784863394604435,-2.2237929218717536,6.989713292890929,2024-03-11
174,North Carolina,North Carolina,457,1,457.0,1.2339355330154582,0.8263061952565052,0.011967274199159227,-0.041749763829004805,0.39058348203703647,0.15639629556357232,-0.05036541083785083,0.11281139182854841,-0.10102563715886329,0.010014446526777368,-0.22425294312097677,2.3246208634803613,North Carolina,1,457.0,-1.4785005604662043,-0.8598678935083546,-0.20830515294760416,-0.13941171230150146,-0.732515500880768,0.04126224807667111,-0.023358630148142573,-0.181141098589584,0.1660073107594564,-0.18037679212767282,-0.789682492679395,-4.3858902748131,6.7105111382934615,2024-03-11
17,Auburn,Auburn,37,1,37.0,0.7733980270292276,1.4158587751624967,0.03340981247184211,0.13849530639000354,1.204106842265772,0.4524242507042539,0.04575244142797875,0.4426991075916219,-0.15276440028061247,-0.4069582650965676,0.08202086682725981,4.028442764493276,Auburn,1,37.0,-1.2461161953363002,-0.5099664708672467,-0.18254682080411913,-0.056329697212801344,-0.5399505932512265,-0.13591667929515866,0.006791967333058954,-0.14195880709635209,-0.02722677055049089,0.22678797629406636,-0.06559968708076067,-2.6720317778673306,6.700474542360606,2024-03-11
96,Hawaii,Hawaii,277,1,277.0,0.7266938076504255,1.310173467243903,0.23015924158838802,0.02145324472071992,-0.5770814026307053,0.2302077090383456,-0.002974708964674684,0.11484319085365478,0.013462497788647157,-0.14511872899342765,0.08657534932002335,2.0083936676153,Hawaii,1,277.0,-1.3488724716328493,-2.3021059799452765,0.034830107596122296,-0.040550123311044135,-0.8454660608299182,-0.19753176345626614,-0.008035208639830085,-0.35238125597521325,-0.13415026841506675,0.42386961200700923,0.3944958716281019,-4.375897540974231,6.384291208589531,2024-03-11
10,Arizona,Arizona,29,1,29.0,1.4820755914315682,-0.21778583315390268,0.09056652487336876,0.060976051128967854,0.40603962924379167,-0.06770208701076523,-0.022645054927427865,0.2545958501691053,0.31801482262607444,-0.22786737628601886,1.1911774962719601,3.2674456143667214,Arizona,1,29.0,-0.5385956247521505,-1.3153894580767582,0.0458691937274948,-0.13227193958366537,-0.4574573538926444,-0.0973053400586531,-0.014588163861789929,-0.14672891739858818,0.144229346519664,-0.048881689025761614,-0.21905797116135342,-2.780177917564206,6.0476235319309275,2024-03-11
300,Wofford,Wofford,2915,1,2915.0,2.603429042135627,0.541249735566257,-0.027114739440747597,0.27208157200028216,-0.1325368686262572,-0.15100043011988787,0.07501365450967531,-0.13144176377414046,0.029881389763620425,0.26242351462045804,1.266555700667583,4.60854080730247,Wofford,1,2915.0,0.021384998283309104,-0.4609915053497065,-0.032555778981465056,-0.03895576091390151,-0.15848294265935095,-0.07093629396813769,-0.03668436625722926,-0.17349924689698432,0.029904381085804815,0.0034132936321214424,-0.421724923748578,-1.339128145774118,5.947668953076588,2024-03-11
286,Virginia Tech,Virginia Tech,742,1,742.0,1.492325513247937,0.6990292999289904,0.165139776624287,0.2499094380098111,1.343582869174373,0.12293098298834214,-0.020064131669884255,0.27336249922990163,-0.021167142763544904,-0.09457809596752197,-1.1468701616339616,3.0636008471687286,Virginia Tech,1,742.0,-0.6385753180277257,-0.9373195644942717,-0.08242922287372437,-0.11254167468773511,-0.5190691059050607,-0.17337692612757413,-0.03286420793036553,0.1412719882680796,0.17741211414905544,-0.06647324512237832,-0.45686669482057807,-2.7008318575722785,5.764432704741007,2024-03-11
282,Vanderbilt,Vanderbilt,736,1,736.0,1.4902138661710425,0.15313602935372359,0.36543622908002066,0.017306851312853755,-0.009325734425842861,0.1319335830830589,0.020747332679997822,0.05391538364551338,-0.16681346310914502,-0.03235944015866793,0.5870548053010066,2.611245442933561,Vanderbilt,1,736.0,-1.5851808794522346,-0.36391410302067395,0.011304654856992294,-0.08827693286585046,-0.5211676926654952,-0.22918345161480233,0.018233131229200065,-0.23380338710914353,0.18446007271620524,0.0755157590781305,-0.37326827103526317,-3.1052810998829354,5.716526542816497,2024-03-11
151,Ole Miss,Mississippi,433,1,433.0,0.3409521394782776,2.1241100846623575,-0.11687311789409477,-0.06992199679451382,0.6560617815108212,0.20796376922713333,-0.03966448963518326,0.5035896011583505,0.0022160259525354073,-0.20173904516679037,-0.8493070377411007,2.557387714757793,Mississippi,1,433.0,-1.3321263745584857,-0.5443254574988428,-0.2915240534618297,-0.1172621874837121,-0.6456848814881171,-0.4792102851304648,-0.019852955965526966,-0.19701265035484136,0.1148856493131328,0.3146157250711892,0.09715082803643206,-3.1003466435210667,5.6577343582788595,2024-03-11
100,Houston,Houston,288,1,288.0,0.40360482952870735,0.6348416839379964,0.01985005560298174,-0.013004440692724452,0.03538434177690841,0.007524998621241371,-0.022208947849658007,0.028253249719602816,0.07688898069721092,-0.07630753026158939,0.7251022732132683,1.8199294942939455,Houston,1,288.0,-1.8824352888314342,-0.8003444815593451,-0.2583396357741836,-0.05627154272236475,-0.27463120508196276,-0.3618629977075665,-0.03369000948453618,-0.3754130267572013,0.042021557838322704,0.26960097103863395,0.01043440391701742,-3.7209312551246203,5.540860749418566,2024-03-11
128,LSU,Louisiana State,365,1,365.0,0.7591112208200798,0.9080566602563291,0.04120700743691278,0.09578052310402352,0.13528563870223478,0.16193219755071755,-0.04019368978933866,0.07621993153315566,0.0028971688142476306,-0.1412546890174864,-0.015329932002263775,1.9837120374086121,Louisiana State,1,365.0,-1.6269697495328113,-0.5542915238835168,-0.10431087385807059,-0.1012005723597999,-0.7222719359606617,-0.7723934772080496,-0.03641142048294539,-0.38744744988642366,0.385217356445708,0.35657468127975084,0.23572103343821343,-3.3277839320086064,5.311495969417218,2024-03-11
118,Kentucky,Kentucky,334,1,334.0,-0.06657095372952121,0.34157697137891735,0.13199605357903177,0.04803715609658202,-0.36710592497392647,0.1443275244642906,0.0416927561111277,-0.17348289204853745,-0.14779003434558594,0.0814822016274946,1.0511251298164184,1.0852879879762913,Kentucky,1,334.0,-2.213746192523387,-0.8616796653206755,-0.25485376072930793,-0.0765415631004584,-0.8321199154984942,-0.03805720326229231,-0.015810645487298297,-0.2115635895228281,-0.055773811033428024,0.1676507648628074,0.21161735300472306,-4.18087822861064,5.266166216586931,2024-03-11
44,UCF,Central Florida,128,1,128.0,1.4038454664788966,-0.008040479813980697,0.23578728967421833,-0.06356780956772706,-0.02108651921580656,0.20936397890090275,0.026228878926338697,0.19753663177504435,-0.237741333012528,-0.02973034767017994,-0.5280770914597602,1.1845186650154185,Central Florida,1,128.0,-2.2420380861766653,-1.4636748174047811,-0.22061062778186785,0.03557469457597287,-0.48103637884827827,-0.21451802219486799,-0.0075422665283551155,0.014773263441524596,0.05525893921982198,0.1496076883332669,0.3698822674870257,-4.004323345877203,5.188842010892621,2024-03-11
261,TCU,Texas Christian,698,1,698.0,1.6070988892571592,0.7017495629152659,0.1610214539297239,0.005705025649794967,-0.18076545717483972,0.3558824150033274,-0.0019717586655755848,0.4061335585685385,-0.08912840261077297,-0.2559996717125478,-0.31854669251452333,2.39117892264555,Texas Christian,1,698.0,-0.8048272649634376,-0.5309637796858089,-0.09382574060527091,-0.06506401785286942,-0.34007981601622955,-0.36965116018410415,0.0029972786109165564,-0.17399888184975718,0.07808789562436153,0.4059979965831323,-0.8281021977155217,-2.719429688054589,5.110608610700139,2024-03-11
65,East Carolina,East Carolina,196,1,196.0,0.6935352484185984,-0.35412540519122915,0.005969858126457831,-0.037430184669964395,0.3369687922594328,0.32656467055182403,0.06226311910890564,0.19036146258326578,-0.202007436489651,-0.1476000036998417,0.5052196084971051,1.3797197294949033,East Carolina,1,196.0,-2.309115806278673,-0.9554198193002726,-0.3766993267803815,-0.12458377681678831,-0.02583624410748146,-0.4907064916132417,0.028237809310787138,-0.3198978731158016,0.15836194039071463,0.318324164703883,0.377908118519426,-3.7194273050878293,5.0991470345827326,2024-03-11
205,Pittsburgh,Pittsburgh,545,1,545.0,0.9060784085782682,0.41668005619284393,0.28258522475738573,-0.06960405508759665,0.2580550209367132,0.03159707123015916,-0.04437268794427829,-0.09654744155049111,-0.15449837147271425,0.22674642612464233,0.851391240345679,2.608110892110611,Pittsburgh,1,545.0,-0.29626418797638493,-1.1037875425912949,0.09401290792915372,-0.07359085210127352,-0.5414968945989482,-0.04725919939479493,-0.011776311098111324,-0.0812969746714279,0.027895558197266173,0.016375240434390998,-0.44046593228171166,-2.4576541881531364,5.0657650802637475,2024-03-11
113,James Madison,James Madison,317,1,317.0,2.033266008291923,-0.03856147814321455,0.1416005438445445,0.05623123814564176,0.8354854330478868,0.36238152942381874,0.11817127547758267,0.22968842531616712,-0.12209644178628477,-0.15831983155275772,-0.9031764674037822,2.554670234661525,James Madison,1,317.0,0.4734057030003662,-0.6940802954573793,-0.04336908167889546,-0.03172672207322166,-0.3086799884515259,-0.0177134819718278,-0.0202996536809334,-0.2463886238821843,0.12047311233505006,0.03342921589597571,-1.7742196108643247,-2.5091694268289,5.063839661490425,2024-03-11
56,Creighton,Creighton,169,1,169.0,1.4251272158041104,0.6934189046879986,0.26760613518219806,0.08775478687803602,0.4160430027715763,-0.03219111568066406,0.060945383755173596,0.1180624010304905,0.2307581993233098,-0.21479048656218208,0.8019948988014577,3.854729325991505,Creighton,1,169.0,0.21465040028096546,-0.19907531458071076,-0.015728655598030664,-0.10487298949588592,0.013049211029073433,-0.10784123250359193,-0.02057657537263687,0.04883598251908962,-0.08301991337775863,-0.002057569708289573,-0.8422874332868685,-1.0989240900946444,4.95365341608615,2024-03-11
131,Louisville,Louisville,367,1,367.0,1.2805291523051257,-0.12542194193850073,0.17131005058942542,0.20352911900427498,0.37412385982364266,0.30418862761586013,0.009991688399605871,-0.03967088237945749,-0.22670049112583487,-0.0045107868816000075,0.490953155887933,2.4383215513004743,Louisville,1,367.0,-0.5244220103917265,-0.42735879734261933,-0.07752243455466397,-0.1263890310217896,-0.03357280035519348,-0.16091898164374766,0.02345348263459885,-0.18354434691742963,0.09600768224369541,-0.045621307244903424,-0.9475824867293402,-2.4074710313231193,4.845792582623593,2024-03-11
284,Virginia,Virginia,746,1,746.0,3.370779373885618,0.5841033529309538,0.45067483592072244,-0.06405743732586255,0.328352158782142,0.39292173681891185,0.04213928655275165,0.17443796587209642,-0.03148279930697186,-0.34417432500990236,-0.9965617961589368,3.907132352961522,Virginia,1,746.0,0.32472699345350253,-0.41047903162816424,0.03750551649641373,0.010554742015980327,-0.3510050977876624,-0.20898877387530423,-0.01894558752477006,-0.2769654123603454,-0.028571715673598362,0.2893366474322192,-0.17181222862061596,-0.804643948072345,4.711776301033867,2024-03-11
161,Nebraska,Nebraska,463,1,463.0,0.8503465374138981,0.009444729246501766,0.10116504147406333,-0.037228487743648175,-0.18314010863363248,0.12442676826174291,0.08643337118400606,-0.12920544276530174,-0.1985107441692277,0.2070829933430735,0.27183684085492005,1.1026514984663958,Nebraska,1,463.0,-1.8010278566063334,-1.7856007397917797,-0.18018673130043503,-0.1280596854984459,-0.3611320118976243,-0.09935615372691858,-0.024781179399761693,-0.2900164604929979,0.029241662581285372,-0.04187276274471866,1.0873023334921896,-3.5954895853855398,4.698141083851936,2024-03-11
276,UC Santa Barbara,UC Santa Barbara,104,1,104.0,0.943864846935718,0.8612076945520972,0.07082249271559181,-0.06374886635200076,0.19180330569474477,0.04458564876950251,-0.034219820482703917,0.023932954728789653,-0.047323328600956976,0.0830101857768025,0.4131103543442165,2.487045468081801,UC Santa Barbara,1,104.0,-1.9271857832412707,0.3693709552782858,-0.08572102266001681,-0.16826032277604822,-0.639562791983415,-0.14925943574478337,-0.028031100718503357,-0.0024352211859322145,0.06885215914313216,0.05288213159329409,0.3054443170906135,-2.2039061152046444,4.690951583286445,2024-03-11
